source,title,publish_time,decision_no,punished_entity,violation_text,penalty_text,penalty_amount_raw,agency,url,crawl_time
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,,,,罚款735万元,罚款735万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024-05-31 16:53:00,,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕26号）,2024年 5 月 29 日,,,,2024年 5 月 29 日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164149&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,金罚决字〔2024〕27号,,,金罚决字〔2024〕27号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,,罗振宏（时任中国信达资产管理股份有限公司首席风险官）,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,,,对中国信达资产管理股份有限公司资产风险分类不准确行为负有责任,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,,,,《中华人民共和国银行业监督管理法》第二十一条、第四十八条及相关审慎经营规则,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,,,,警告,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024-05-31 16:51:00,,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕27号）,2024年5月28日,,,,2024年5月28日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1164145&itemId=4113&generaltype=9,2026-06-08 14:33:45
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金 罚决字〔202 4 〕 25 号,,,金 罚决字〔202 4 〕 25 号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金罚决字[2024]25号,交银金融资产投资有限公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金罚决字[2024]25号,,未经批准变更住所,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金罚决字[2024]25号,,,《中华人民共和国银行业监督管理法》第四十五条第（二） 款 及《金融资产投资公司管理办法（试行）》（中国银行保险监督管理委员会令2018年第4号）第十九条 、 第六十二条,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金罚决字[2024]25号,,,罚款100 万元,罚款100 万元,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,2024-05-24 09:17:00,金罚决字[2024]25号,,,国家金融监督管理总局,,国家金融监督管理总局,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表（金罚决字〔2024〕25号）,202 4 年 5 月 16 日,金罚决字[2024]25号,,,202 4 年 5 月 16 日,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163134&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-05-23 19:52:51,金 罚决字〔202 4 〕 24 号,,,金 罚决字〔202 4 〕 24 号,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163130&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-05-23 19:52:51,金罚决字[2024]24号,中国光大银行股份有限公司,,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163130&itemId=4113&generaltype=9,2026-06-08 14:33:46
NFRA,国家金融监督管理总局行政处罚信息公开表,2024-05-23 19:52:51,金罚决字[2024]24号,,投诉处理内部控制不严 行为,,,,https://www.nfra.gov.cn/cn/view/pages/ItemDetail.html?docId=1163130&itemId=4113&generaltype=9,2026-06-08 14:33:46
