source,title,publish_time,decision_no,punished_entity,violation_text,penalty_text,penalty_amount_raw,agency,url,crawl_time
国家医保局-统计数据,2025年1月基本医疗保险统筹基金和生育保险主要指标,2025-02-24,,,国家医保局-统计数据 2025年1月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2025年1月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2025/2/24/art_7_15765.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-12月基本医疗保险统筹基金和生育保险主要指标,2024-01-12,,,国家医保局-统计数据 2024年1-12月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-12月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2025/1/24/art_7_15566.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-11月基本医疗保险统筹基金和生育保险主要指标,2024-01-11,,,国家医保局-统计数据 2024年1-11月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-11月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/12/27/art_7_15271.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-10月基本医疗保险统筹基金和生育保险主要指标,2024-01-10,,,国家医保局-统计数据 2024年1-10月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-10月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/11/22/art_7_14800.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-9月基本医疗保险统筹基金和生育保险主要指标,2024-01-09,,,国家医保局-统计数据 2024年1-9月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-9月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/11/22/art_7_14797.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-8月基本医疗保险统筹基金和生育保险主要指标,2024-01-08,,,国家医保局-统计数据 2024年1-8月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-8月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/11/22/art_7_14796.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-7月基本医疗保险统筹基金和生育保险主要指标,2024-01-07,,,国家医保局-统计数据 2024年1-7月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-7月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/9/2/art_7_13733.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-6月基本医疗保险统筹基金和生育保险主要指标,2024-01-06,,,国家医保局-统计数据 2024年1-6月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-6月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/8/5/art_7_13484.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年全国医疗保障事业发展统计公报,2024-07-25,,,国家医保局-统计数据 2023年全国医疗保障事业发展统计公报,国家医保局-统计数据 2023年全国医疗保障事业发展统计公报,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/7/25/art_7_13340.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-5月基本医疗保险统筹基金和生育保险主要指标,2024-01-05,,,国家医保局-统计数据 2024年1-5月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-5月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/6/27/art_7_13063.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-4月基本医疗保险统筹基金和生育保险主要指标,2024-01-04,,,国家医保局-统计数据 2024年1-4月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-4月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/5/31/art_7_12840.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1-3月基本医疗保险统筹基金和生育保险主要指标,2024-01-03,,,国家医保局-统计数据 2024年1-3月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1-3月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/4/30/art_7_12571.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年医疗保障事业发展统计快报,2024-04-11,,,国家医保局-统计数据 2023年医疗保障事业发展统计快报,国家医保局-统计数据 2023年医疗保障事业发展统计快报,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/4/11/art_7_12348.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年2月基本医疗保险统筹基金和生育保险主要指标,2024-04-03,,,国家医保局-统计数据 2024年2月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年2月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/4/3/art_7_12292.html,2026-06-16 22:12:57
国家医保局-统计数据,2024年1月基本医疗保险统筹基金和生育保险主要指标,2024-03-12,,,国家医保局-统计数据 2024年1月基本医疗保险统筹基金和生育保险主要指标,国家医保局-统计数据 2024年1月基本医疗保险统筹基金和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/3/12/art_7_12185.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-12月基本医疗保险和生育保险主要指标,2023-01-12,,,国家医保局-统计数据 2023年1-12月基本医疗保险和生育保险主要指标,国家医保局-统计数据 2023年1-12月基本医疗保险和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2024/2/2/art_7_12062.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-11月基本医疗保险和生育保险主要指标,2023-01-11,,,国家医保局-统计数据 2023年1-11月基本医疗保险和生育保险主要指标,国家医保局-统计数据 2023年1-11月基本医疗保险和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/12/25/art_7_11805.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-10月基本医疗保险和生育保险主要指标,2023-01-10,,,国家医保局-统计数据 2023年1-10月基本医疗保险和生育保险主要指标,国家医保局-统计数据 2023年1-10月基本医疗保险和生育保险主要指标,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/11/27/art_7_11559.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-9月基本医疗保险和生育保险运行情况,2023-01-09,,,国家医保局-统计数据 2023年1-9月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-9月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/10/25/art_7_11440.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-8月基本医疗保险和生育保险运行情况,2023-01-08,,,国家医保局-统计数据 2023年1-8月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-8月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/10/16/art_7_11381.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-7月基本医疗保险和生育保险运行情况,2023-01-07,,,国家医保局-统计数据 2023年1-7月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-7月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/9/14/art_7_11265.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-6月基本医疗保险和生育保险运行情况,2023-01-06,,,国家医保局-统计数据 2023年1-6月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-6月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/8/1/art_7_11122.html,2026-06-16 22:12:57
国家医保局-统计数据,2022年全国医疗保障事业发展统计公报,2023-07-10,,,国家医保局-统计数据 2022年全国医疗保障事业发展统计公报,国家医保局-统计数据 2022年全国医疗保障事业发展统计公报,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/7/10/art_7_10995.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-5月基本医疗保险和生育保险运行情况,2023-01-05,,,国家医保局-统计数据 2023年1-5月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-5月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/6/28/art_7_10909.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-4月基本医疗保险和生育保险运行情况,2023-01-04,,,国家医保局-统计数据 2023年1-4月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-4月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/6/7/art_7_10768.html,2026-06-16 22:12:57
国家医保局-统计数据,2023年1-3月基本医疗保险和生育保险运行情况,2023-01-03,,,国家医保局-统计数据 2023年1-3月基本医疗保险和生育保险运行情况,国家医保局-统计数据 2023年1-3月基本医疗保险和生育保险运行情况,,国家医疗保障局,https://www.nhsa.gov.cn/art/2023/5/5/art_7_10563.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】实名购药、严禁AI替代审方 《处方药网络零售合规指南》发...,2026-05-25,,,国家医保局-媒体报道 【央视新闻】实名购药、严禁AI替代审方 《处方药网络零售合规指南》发...,国家医保局-媒体报道 【央视新闻】实名购药、严禁AI替代审方 《处方药网络零售合规指南》发...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/5/25/art_14_20710.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央广网客户端】人工智能赋能长期照护体系建设 中国长护险智慧实践亮相...,2026-05-22,,,国家医保局-媒体报道 【央广网客户端】人工智能赋能长期照护体系建设 中国长护险智慧实践亮相...,国家医保局-媒体报道 【央广网客户端】人工智能赋能长期照护体系建设 中国长护险智慧实践亮相...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/5/22/art_14_20588.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社】戴手套！“72小时可夺命”，又有人中招了,2026-05-07,,,国家医保局-媒体报道 【新华社】戴手套！“72小时可夺命”，又有人中招了,国家医保局-媒体报道 【新华社】戴手套！“72小时可夺命”，又有人中招了,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/5/7/art_14_20419.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】医保卡变“购物卡”？揭秘药店串换药品的“两本账”,2026-04-29,,,国家医保局-媒体报道 【央视新闻】医保卡变“购物卡”？揭秘药店串换药品的“两本账”,国家医保局-媒体报道 【央视新闻】医保卡变“购物卡”？揭秘药店串换药品的“两本账”,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/29/art_14_20362.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】多款降脂针纳入医保 哪些人适合使用？专家解答,2026-04-20,,,国家医保局-媒体报道 【央视新闻】多款降脂针纳入医保 哪些人适合使用？专家解答,国家医保局-媒体报道 【央视新闻】多款降脂针纳入医保 哪些人适合使用？专家解答,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/20/art_14_20258.html,2026-06-16 22:12:57
国家医保局-媒体报道,【上观新闻 】上海侦破医保诈骗案60余起：“回流药”“空刷套现”涉嫌...,2026-04-18,,,国家医保局-媒体报道 【上观新闻 】上海侦破医保诈骗案60余起：“回流药”“空刷套现”涉嫌...,国家医保局-媒体报道 【上观新闻 】上海侦破医保诈骗案60余起：“回流药”“空刷套现”涉嫌...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/18/art_14_20253.html,2026-06-16 22:12:57
国家医保局-媒体报道,【济南日报】医保倾力相助，脑机接口正从“奇迹”走向“日常”,2026-04-16,,,国家医保局-媒体报道 【济南日报】医保倾力相助，脑机接口正从“奇迹”走向“日常”,国家医保局-媒体报道 【济南日报】医保倾力相助，脑机接口正从“奇迹”走向“日常”,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/16/art_14_20229.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报客户端】医保基金新规给骗保划红线,2026-04-12,,,国家医保局-媒体报道 【人民日报客户端】医保基金新规给骗保划红线,国家医保局-媒体报道 【人民日报客户端】医保基金新规给骗保划红线,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/12/art_14_20184.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】48封手写感谢信，藏着杭州医保最暖的答案,2026-04-12,,,国家医保局-媒体报道 【人民日报】48封手写感谢信，藏着杭州医保最暖的答案,国家医保局-媒体报道 【人民日报】48封手写感谢信，藏着杭州医保最暖的答案,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/12/art_14_20181.html,2026-06-16 22:12:57
国家医保局-媒体报道,【海南日报】海南长期护理保险4月1日起全面兑现待遇,2026-04-10,,,国家医保局-媒体报道 【海南日报】海南长期护理保险4月1日起全面兑现待遇,国家医保局-媒体报道 【海南日报】海南长期护理保险4月1日起全面兑现待遇,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/10/art_14_20162.html,2026-06-16 22:12:57
国家医保局-媒体报道,【中国青年报】倒卖医保“回流药”历史顽疾得到有效遏制,2026-04-09,,,国家医保局-媒体报道 【中国青年报】倒卖医保“回流药”历史顽疾得到有效遏制,国家医保局-媒体报道 【中国青年报】倒卖医保“回流药”历史顽疾得到有效遏制,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/4/9/art_14_20147.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】加快建立长期护理保险制度,2026-03-30,,,国家医保局-媒体报道 【人民日报】加快建立长期护理保险制度,国家医保局-媒体报道 【人民日报】加快建立长期护理保险制度,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/30/art_14_20061.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】“医保版”一揽子方案出炉 家门口医院如何成为首选,2026-03-22,,,国家医保局-媒体报道 【央视新闻】“医保版”一揽子方案出炉 家门口医院如何成为首选,国家医保局-媒体报道 【央视新闻】“医保版”一揽子方案出炉 家门口医院如何成为首选,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/22/art_14_19992.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视网】得实惠、促发展、可持续 改革医保支付方式 “加减”之间答好...,2026-03-18,,,国家医保局-媒体报道 【央视网】得实惠、促发展、可持续 改革医保支付方式 “加减”之间答好...,国家医保局-媒体报道 【央视网】得实惠、促发展、可持续 改革医保支付方式 “加减”之间答好...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/18/art_14_19952.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】透过医保年度统计快报，读懂健康中国的“人民”二字,2026-03-16,,,国家医保局-媒体报道 【人民日报】透过医保年度统计快报，读懂健康中国的“人民”二字,国家医保局-媒体报道 【人民日报】透过医保年度统计快报，读懂健康中国的“人民”二字,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/16/art_14_19927.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社】从有到优 医保账本里的“加减法”,2026-03-15,,,国家医保局-媒体报道 【新华社】从有到优 医保账本里的“加减法”,国家医保局-媒体报道 【新华社】从有到优 医保账本里的“加减法”,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/15/art_14_19916.html,2026-06-16 22:12:57
国家医保局-媒体报道,【第一财经】“十五五”医药出海新格局：国家平台托举“中国药，全球卖”,2026-03-09,,,国家医保局-媒体报道 【第一财经】“十五五”医药出海新格局：国家平台托举“中国药，全球卖”,国家医保局-媒体报道 【第一财经】“十五五”医药出海新格局：国家平台托举“中国药，全球卖”,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/3/9/art_14_19834.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】从“药农”到“卡头” 起底医保骗保产业链,2026-02-28,,,国家医保局-媒体报道 【央视新闻】从“药农”到“卡头” 起底医保骗保产业链,国家医保局-媒体报道 【央视新闻】从“药农”到“卡头” 起底医保骗保产业链,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/2/28/art_14_19754.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】好制度落地 需协同发力,2026-02-18,,,国家医保局-媒体报道 【人民日报】好制度落地 需协同发力,国家医保局-媒体报道 【人民日报】好制度落地 需协同发力,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/2/18/art_14_19694.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华网】司普奇拜单抗慢性鼻窦炎伴鼻息肉适应症开出首批处方 开启患者...,2026-02-13,,,国家医保局-媒体报道 【新华网】司普奇拜单抗慢性鼻窦炎伴鼻息肉适应症开出首批处方 开启患者...,国家医保局-媒体报道 【新华网】司普奇拜单抗慢性鼻窦炎伴鼻息肉适应症开出首批处方 开启患者...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/2/13/art_14_19678.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】一公司15名员工13人生育 起底全链条造假骗取生育津贴大...,2026-01-28,,,国家医保局-媒体报道 【央视新闻】一公司15名员工13人生育 起底全链条造假骗取生育津贴大...,国家医保局-媒体报道 【央视新闻】一公司15名员工13人生育 起底全链条造假骗取生育津贴大...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/1/28/art_14_19505.html,2026-06-16 22:12:57
国家医保局-媒体报道,【北京新闻广播】国内首张海外版药品价格证明开出,2026-01-20,,,国家医保局-媒体报道 【北京新闻广播】国内首张海外版药品价格证明开出,国家医保局-媒体报道 【北京新闻广播】国内首张海外版药品价格证明开出,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/1/20/art_14_19415.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新京报】替妥尤单抗北京首张医保处方落地,2026-01-19,,,国家医保局-媒体报道 【新京报】替妥尤单抗北京首张医保处方落地,国家医保局-媒体报道 【新京报】替妥尤单抗北京首张医保处方落地,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/1/19/art_14_19409.html,2026-06-16 22:12:57
国家医保局-媒体报道,【湖北日报】国产抗癌创新药入医保开出湖北首针 三阴性乳腺癌患者以千元...,2026-01-16,,,国家医保局-媒体报道 【湖北日报】国产抗癌创新药入医保开出湖北首针 三阴性乳腺癌患者以千元...,国家医保局-媒体报道 【湖北日报】国产抗癌创新药入医保开出湖北首针 三阴性乳腺癌患者以千元...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/1/16/art_14_19368.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】人民日报头版：心之所系、行之所至,2026-01-10,,,国家医保局-媒体报道 【人民日报】人民日报头版：心之所系、行之所至,国家医保局-媒体报道 【人民日报】人民日报头版：心之所系、行之所至,,国家医疗保障局,http://www.nhsa.gov.cn/art/2026/1/10/art_14_19322.html,2026-06-16 22:12:57
国家医保局-媒体报道,【福州日报】有福之州 安育福娃,2025-12-31,,,国家医保局-媒体报道 【福州日报】有福之州 安育福娃,国家医保局-媒体报道 【福州日报】有福之州 安育福娃,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/31/art_14_19191.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】人民日报：守护失能群体，让长护险服务更有力,2025-12-29,,,国家医保局-媒体报道 【人民日报】人民日报：守护失能群体，让长护险服务更有力,国家医保局-媒体报道 【人民日报】人民日报：守护失能群体，让长护险服务更有力,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/29/art_14_19187.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】人民日报：推进基本医保省级统筹,2025-12-26,,,国家医保局-媒体报道 【人民日报】人民日报：推进基本医保省级统筹,国家医保局-媒体报道 【人民日报】人民日报：推进基本医保省级统筹,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/26/art_14_19144.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻】央视新闻：看病无需再拎着“一袋胶片”！全国“医保影像云”...,2025-12-20,,,国家医保局-媒体报道 【央视新闻】央视新闻：看病无需再拎着“一袋胶片”！全国“医保影像云”...,国家医保局-媒体报道 【央视新闻】央视新闻：看病无需再拎着“一袋胶片”！全国“医保影像云”...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/20/art_14_19103.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社客户端】新华社：最大医保网，筑牢“健康中国”底盘,2025-12-17,,,国家医保局-媒体报道 【新华社客户端】新华社：最大医保网，筑牢“健康中国”底盘,国家医保局-媒体报道 【新华社客户端】新华社：最大医保网，筑牢“健康中国”底盘,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/17/art_14_19046.html,2026-06-16 22:12:57
国家医保局-媒体报道,【连云港日报】免申即享！连云港市已惠及 7879 人次,2025-12-16,,,国家医保局-媒体报道 【连云港日报】免申即享！连云港市已惠及 7879 人次,国家医保局-媒体报道 【连云港日报】免申即享！连云港市已惠及 7879 人次,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/16/art_14_19044.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华网客户端】多省同步开考！长期照护师是什么？怎么考？一图读懂,2025-12-14,,,国家医保局-媒体报道 【新华网客户端】多省同步开考！长期照护师是什么？怎么考？一图读懂,国家医保局-媒体报道 【新华网客户端】多省同步开考！长期照护师是什么？怎么考？一图读懂,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/14/art_14_19017.html,2026-06-16 22:12:57
国家医保局-媒体报道,【湖北日报】异地就诊免重复拍片：湖北启动所有市州医保影像云跨省调阅,2025-12-13,,,国家医保局-媒体报道 【湖北日报】异地就诊免重复拍片：湖北启动所有市州医保影像云跨省调阅,国家医保局-媒体报道 【湖北日报】异地就诊免重复拍片：湖北启动所有市州医保影像云跨省调阅,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/13/art_14_19014.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社】新华社 | 浙江省首届长期护理保险职业技能竞赛在嘉兴举行,2025-12-05,,,国家医保局-媒体报道 【新华社】新华社 | 浙江省首届长期护理保险职业技能竞赛在嘉兴举行,国家医保局-媒体报道 【新华社】新华社 | 浙江省首届长期护理保险职业技能竞赛在嘉兴举行,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/5/art_14_18957.html,2026-06-16 22:12:57
国家医保局-媒体报道,【湖北日报】我国首例执行政府指导价脑机接口手术在武汉实施,2025-12-05,,,国家医保局-媒体报道 【湖北日报】我国首例执行政府指导价脑机接口手术在武汉实施,国家医保局-媒体报道 【湖北日报】我国首例执行政府指导价脑机接口手术在武汉实施,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/5/art_14_18951.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社】新华社：健全多层次医疗保障体系 筑牢民生保障底线——访国家...,2025-12-04,,,国家医保局-媒体报道 【新华社】新华社：健全多层次医疗保障体系 筑牢民生保障底线——访国家...,国家医保局-媒体报道 【新华社】新华社：健全多层次医疗保障体系 筑牢民生保障底线——访国家...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/12/4/art_14_18943.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视网】焦点访谈：小诊所里藏“猫腻”,2025-11-28,,,国家医保局-媒体报道 【央视网】焦点访谈：小诊所里藏“猫腻”,国家医保局-媒体报道 【央视网】焦点访谈：小诊所里藏“猫腻”,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/28/art_14_18878.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报客户端】建立长期护理保险制度是一项民生工程,2025-11-20,,,国家医保局-媒体报道 【人民日报客户端】建立长期护理保险制度是一项民生工程,国家医保局-媒体报道 【人民日报客户端】建立长期护理保险制度是一项民生工程,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/20/art_14_18718.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】长护险守护失能人群幸福,2025-11-20,,,国家医保局-媒体报道 【人民日报】长护险守护失能人群幸福,国家医保局-媒体报道 【人民日报】长护险守护失能人群幸福,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/20/art_14_18716.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】长护险托底，生活更添尊严,2025-11-18,,,国家医保局-媒体报道 【人民日报】长护险托底，生活更添尊严,国家医保局-媒体报道 【人民日报】长护险托底，生活更添尊严,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/18/art_14_18703.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻客户端】25个省份实现生育津贴直发个人,2025-11-15,,,国家医保局-媒体报道 【央视新闻客户端】25个省份实现生育津贴直发个人,国家医保局-媒体报道 【央视新闻客户端】25个省份实现生育津贴直发个人,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/15/art_14_18670.html,2026-06-16 22:12:57
国家医保局-媒体报道,【央视新闻客户端】辅助生殖纳入医保 已惠及超百万人次,2025-11-15,,,国家医保局-媒体报道 【央视新闻客户端】辅助生殖纳入医保 已惠及超百万人次,国家医保局-媒体报道 【央视新闻客户端】辅助生殖纳入医保 已惠及超百万人次,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/15/art_14_18668.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报健康客户端】2025年度医保谈判收官：对真创新表达“真支持...,2025-11-07,,,国家医保局-媒体报道 【人民日报健康客户端】2025年度医保谈判收官：对真创新表达“真支持...,国家医保局-媒体报道 【人民日报健康客户端】2025年度医保谈判收官：对真创新表达“真支持...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/7/art_14_18559.html,2026-06-16 22:12:57
国家医保局-媒体报道,【人民日报】人民日报：药品集采，新规则带来新变化,2025-11-05,,,国家医保局-媒体报道 【人民日报】人民日报：药品集采，新规则带来新变化,国家医保局-媒体报道 【人民日报】人民日报：药品集采，新规则带来新变化,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/11/5/art_14_18478.html,2026-06-16 22:12:57
国家医保局-媒体报道,【新华社】学习贯彻党的二十届四中全会精神中央宣讲团报告会在国家卫生健...,2025-10-31,,,国家医保局-媒体报道 【新华社】学习贯彻党的二十届四中全会精神中央宣讲团报告会在国家卫生健...,国家医保局-媒体报道 【新华社】学习贯彻党的二十届四中全会精神中央宣讲团报告会在国家卫生健...,,国家医疗保障局,http://www.nhsa.gov.cn/art/2025/10/31/art_14_18408.html,2026-06-16 22:12:57
国家医保局-政策法规,关于印发2026年纠正医药购销领域和医疗服务中不正之风工作要点的通知,2026-06-09,,,国家医保局-政策法规 关于印发2026年纠正医药购销领域和医疗服务中不正之风工作要点的通知,国家医保局-政策法规 关于印发2026年纠正医药购销领域和医疗服务中不正之风工作要点的通知,,国家医疗保障局,https://www.nhsa.gov.cn/art/2026/6/9/art_53_20893.html,2026-06-16 22:12:57
国家医保局-政策法规,国家医保局办公室 财政部办公厅关于印发《职工基本医疗保险个人账户跨省...,2026-06-05,,,国家医保局-政策法规 国家医保局办公室 财政部办公厅关于印发《职工基本医疗保险个人账户跨省...,国家医保局-政策法规 国家医保局办公室 财政部办公厅关于印发《职工基本医疗保险个人账户跨省...,,国家医疗保障局,https://www.nhsa.gov.cn/art/2026/6/5/art_53_20859.html,2026-06-16 22:12:57
国家医保局-政策法规,国务院关于推行常住地提供基本公共服务的实施意见,2026-05-27,,,国家医保局-政策法规 国务院关于推行常住地提供基本公共服务的实施意见,国家医保局-政策法规 国务院关于推行常住地提供基本公共服务的实施意见,,国家医疗保障局,https://www.nhsa.gov.cn/art/2026/5/27/art_53_20752.html,2026-06-16 22:12:57
